,timestamp,Humidity,Temperature,Motion,AmbianceLevel,AmbianceType
9212,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9213,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9214,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9215,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9216,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9217,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9218,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9219,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9220,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9221,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9222,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9223,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9224,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9225,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9226,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9227,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9228,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9229,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9230,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9231,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9232,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9233,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9234,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9235,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9236,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9237,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9238,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9239,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9240,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9241,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9242,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9243,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9244,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9245,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9246,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9247,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9248,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9249,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9250,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9251,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9252,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9253,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9254,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9255,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9256,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9257,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9258,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9259,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9260,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9261,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9262,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9263,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9264,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9265,Thu Feb 25 22:24:34 2021,61.0,21.0,1,79,1
9266,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9267,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9268,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9269,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9270,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9271,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9272,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9273,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9274,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9275,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9276,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9277,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9278,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9279,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9280,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9281,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9282,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9283,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9284,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9285,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9286,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9287,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9288,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9289,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9290,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9291,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9292,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9293,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9294,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9295,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9296,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9297,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9298,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9299,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9300,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9301,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9302,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9303,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9304,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9305,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9306,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9307,Thu Feb 25 22:24:35 2021,61.0,21.0,1,79,1
9308,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9309,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9310,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9311,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9312,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9313,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9314,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9315,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9316,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9317,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9318,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9319,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9320,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9321,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9322,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9323,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9324,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9325,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9326,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9327,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9328,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9329,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9330,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9331,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9332,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9333,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9334,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9335,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9336,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9337,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9338,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9339,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9340,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9341,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9342,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9343,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9344,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9345,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9346,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9347,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9348,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9349,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9350,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9351,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9352,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9353,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9354,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9355,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9356,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9357,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9358,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9359,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9360,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9361,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9362,Thu Feb 25 22:24:36 2021,61.0,21.0,1,79,1
9363,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9364,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9365,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9366,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9367,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9368,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9369,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9370,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9371,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9372,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9373,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9374,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9375,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9376,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9377,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9378,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9379,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9380,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9381,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9382,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9383,Thu Feb 25 22:24:36 2021,61.0,21.0,0,79,1
9384,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9385,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9386,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9387,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9388,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9389,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9390,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9391,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9392,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9393,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9394,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9395,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9396,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9397,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9398,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9399,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9400,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9401,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9402,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9403,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9404,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9405,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9406,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9407,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9408,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9409,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9410,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9411,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9412,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9413,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9414,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9415,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9416,Thu Feb 25 22:24:37 2021,61.0,21.0,0,79,1
9417,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9418,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9419,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9420,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9421,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9422,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9423,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9424,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9425,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9426,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9427,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9428,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9429,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9430,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9431,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9432,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9433,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9434,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9435,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9436,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9437,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9438,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9439,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9440,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9441,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9442,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9443,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9444,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9445,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9446,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9447,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9448,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9449,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9450,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9451,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9452,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9453,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9454,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9455,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9456,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9457,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9458,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9459,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9460,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9461,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9462,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9463,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9464,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9465,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9466,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9467,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9468,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9469,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9470,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9471,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9472,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9473,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9474,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9475,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9476,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9477,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9478,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9479,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9480,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9481,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9482,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9483,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9484,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9485,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9486,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9487,Thu Feb 25 22:24:38 2021,60.0,21.0,0,79,1
9488,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9489,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9490,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9491,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9492,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9493,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9494,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9495,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9496,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9497,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9498,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9499,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9500,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9501,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9502,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9503,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9504,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9505,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9506,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9507,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9508,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9509,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9510,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9511,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9512,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9513,Thu Feb 25 22:24:39 2021,60.0,21.0,0,79,1
9514,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9515,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9516,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9517,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9518,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9519,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9520,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9521,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9522,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9523,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9524,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9525,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9526,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9527,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9528,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9529,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9530,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9531,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9532,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9533,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9534,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9535,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9536,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9537,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9538,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9539,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9540,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9541,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9542,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9543,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9544,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9545,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9546,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9547,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9548,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9549,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9550,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9551,Thu Feb 25 22:24:39 2021,60.0,21.0,1,79,1
9552,Thu Feb 25 22:24:40 2021,60.0,21.0,1,79,1
9553,Thu Feb 25 22:24:40 2021,60.0,21.0,1,79,1
9554,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9555,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9556,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9557,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9558,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9559,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9560,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9561,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9562,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9563,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9564,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9565,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9566,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9567,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9568,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9569,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9570,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9571,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9572,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9573,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9574,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9575,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9576,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9577,Thu Feb 25 22:24:40 2021,60.0,10.0,1,79,1
9578,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9579,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9580,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9581,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9582,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9583,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9584,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9585,Thu Feb 25 22:24:41 2021,60.0,10.0,1,79,1
9586,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9587,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9588,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9589,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9590,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9591,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9592,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9593,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9594,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9595,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9596,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9597,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9598,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9599,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9600,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9601,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9602,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9603,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9604,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9605,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9606,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9607,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9608,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
9609,Thu Feb 25 22:24:41 2021,60.0,10.0,0,79,1
